194424	283	404636030
194424	289	414661141
194424	290	415514061
194424	358	518104220
194424	383	555072962
194424	471	678188722
194424	513	734044691
194424	686	946951477
194424	690	951999397
194424	696	959024041
194424	70	30213302
194424	78	46376655
194424	96	80618039
194428	249	259547667
194428	469	461488616
194439	101	128659179
194439	101	129777589
194439	102	131113211
194439	46	16239526
194439	52	28272459
194439	62	49788584
194439	64	53721747
194439	65	56716760
194439	66	58411115
194439	71	69580899
194439	73	73132469
194439	73	73763524
194439	94	114421753
194455	130	180626518
194455	142	202301289
194455	148	214284893
194455	161	237650934
194455	163	240080118
194455	163	240371226
194455	165	245189283
194455	194	296201436
194455	237	370752438
194455	300	468979998
194455	47	16947073
194455	55	32713612
194455	57	38302508
194455	68	57923003
194455	69	60940796
194455	79	80324869
194464	104	155160215
194464	12	17757229
194464	135	198013364
194464	18	26809935
194464	28	42945458
194479	273	325386900
194479	441	500974139
194480	397	354318747
194480	506	459666360
194480	76	68427055
194480	904	808485444
194533	104	122367371
194533	108	128949863
194533	112	136066489
194533	267	375177866
194533	325	456779987
194533	333	467503029
194533	360	503847189
194533	704	895143559
194533	738	926765523
194619	17	24343320
194619	33	55264674
194619	35	58366981
194619	37	62701817
194619	38	64321691
194619	65	113994953
194619	72	128365874
194619	73	128806276
194619	91	162440501
194619	99	177183287
194631	147	228857979
194631	156	242428354
194631	160	247198883
194631	21	32905279
194631	31	47976334
194631	62	98105110
194631	71	112005709
194631	74	116479925
194631	97	152723463
194643	154	200392360
194643	9	11131928
194644	209	220786791
194691	100	101955804
194691	121	138614619
194691	131	157002652
194691	157	203437623
194691	183	248409948
194691	187	254789414
194691	213	297328258
194691	227	320471080
194691	279	402118290
194691	304	438947467
194691	87	76587198
194691	91	84249341
194691	96	93478694
194699	159	191595969
194699	229	271075067
194699	23	28467577
194699	92	112972936
194702	5	4079416
194704	197	182497318
194735	111	126506865
194735	72	60774412
194735	84	81769488
194778	107	109761837
194778	114	122754081
194778	142	170029084
194778	142	170184344
194778	153	188739723
194778	88	75773262
194789	128	176731752
194789	168	228946318
194789	251	333680361
194789	252	334415630
194789	3	3493322
194789	56	78364412
194789	82	114227055
194790	29	27853283
194790	7	6514423
194825	100	70296191
194825	104	78185706
194825	114	98234007
194825	131	124128084
194825	132	125691880
194825	155	168199634
194825	165	187293582
194825	168	193119843
194825	216	277958546
194825	219	283908932
194825	80	29976362
194825	88	45918896
194896	101	182929367
194896	51	85311368
194896	62	107435772
194896	62	108237562
194896	65	112885295
194896	72	126773185
194896	75	133068830
194896	78	139101176
194896	78	139549673
194897	6	11285071
194897	68	124517353
194897	7	11959873
194897	96	173068039
194912	1000	1460287982
194912	1022	1484278430
194912	1117	1582389595
194912	1144	1608819858
194912	116	153462829
194912	1175	1638566938
194912	133	188187804
194912	162	246760904
194912	216	351794519
194912	280	470475692
194912	287	481763199
194912	298	502206031
194912	334	563971134
194912	334	564107703
194912	384	647320549
194912	402	676692475
194912	418	701678756
194912	452	752116951
194912	58	29821836
194912	600	970938851
194912	60	33461974
194912	628	1009830935
194912	63	40004532
194912	66	45178222
194912	73	60122317
194912	740	1156434804
194912	74	63010827
194912	83	81036442
194912	85	85465557
194912	864	1306687327
194912	86	87983181
194912	91	98146450
194912	91	99611778
194912	93	102925492
194912	95	107724959
194912	98	113716910
195013	111	111895096
195013	128	137827532
195013	193	260178305
195013	210	290744095
195013	224	314589470
195013	231	326694837
195013	233	331176104
195013	261	379197211
195013	264	383830736
195013	269	391942603
195013	279	408994723
195013	286	419499940
195013	286	419840034
195013	307	453682353
195013	320	474431611
195013	322	478391920
195013	351	522786212
195013	359	534857600
195013	371	553992598
195013	391	583645084
195013	79	48622980
195013	83	54651213
195013	83	55310388
195013	98	84690845
195013	98	85785959
195014	29	36909319
195014	30	37837279
195016	112	132942399
195016	219	253525648
195099	101	108738320
195099	107	120082258
195099	107	120884727
195099	107	121465883
195099	108	122724916
195099	113	132174542
195099	129	164534283
195099	136	178878694
195099	169	241339184
195099	171	245261289
195099	178	257995724
195099	209	315691637
195099	67	39436031
195099	67	39565331
195099	73	52425781
195099	83	71787603
195099	93	91694275
195109	120	97873531
195109	130	116242582
195109	133	122382281
195109	157	167669989
195109	169	189164567
195109	185	217212386
195109	189	224673237
195109	197	238633867
195109	210	262025379
195109	228	293355553
195109	229	296200568
195109	245	323533936
195109	91	42592640
195109	96	51838993
195109	99	57293047
195111	20	29434494
195112	22	30371912
195113	129	171555082
195113	167	218508938
195113	18	23539033
195113	222	285676788
195113	248	317314000
195113	304	379170223
195113	368	450515204
195113	403	488670553
195113	529	620181990
195114	39	36863825
195147	152	55854932
195147	184	114307990
195147	194	133699018
195147	205	151961597
195147	213	167616704
195147	220	178707392
195147	228	194355320
195147	246	225299995
195147	298	313808170
195147	333	370333563
195147	345	388873392
195147	380	444209676
195147	504	623065678
195147	508	628008503
195147	524	651013224
195147	534	663295363
195163	100	85679239
195163	101	87471307
195163	105	93855705
195163	108	100003904
195163	140	161429831
195163	164	205947260
195163	179	233143334
195163	184	242422448
195163	224	313010901
195163	279	403030019
195163	79	42964857
195163	91	67426053
195163	91	68159136
195164	3	3169614
195164	57	84897918
195165	180	237955688
195165	18	20684887
195165	22	26242531
195251	11	19583017
195251	117	212273784
195251	2	3073495
195251	24	45986182
195251	3	4087424
195251	72	133843158
195251	73	134721892
195251	79	145168216
195251	79	145242805
195251	85	156691213
195251	86	157478948
195265	108	134732512
195265	113	143654414
195265	117	151992936
195265	120	156507732
195265	122	160243265
195265	130	176110587
195265	135	183871856
195265	153	217341008
195265	47	15619457
195265	48	16476791
195265	51	23598100
195265	57	35383445
195265	70	60996897
195265	88	96845401
195265	89	97043170
195266	121	199240615
195266	210	334793945
195266	23	38578511
195266	256	400803140
195266	353	531734306
195266	364	545742735
195266	48	79930379
195266	71	118502797
195303	118	40362980
195303	124	51603086
195303	148	98074369
195303	200	193437720
195303	255	288280692
195303	273	318939248
195303	301	364544630
195303	358	454885994
195303	367	468621896
195303	368	470511957
195303	404	524325594
195303	408	530851378
195304	144	201441239
195304	221	297863268
195304	25	35169750
195304	286	377201656
195304	43	62313165
195304	4	5607889
195304	511	639877259
195304	531	665195096
195378	116	101923404
195378	122	112936283
195378	170	190262267
195378	290	364286228
195378	375	475252997
195378	378	479113037
195378	400	507478225
195378	449	568870327
195378	687	836439606
195378	930	1070711904
195390	311	243894467
195396	116	139068129
195396	123	150106624
195396	64	41067375
195396	81	74344228
195396	87	85154597
195396	89	88968933
195396	95	100944723
195397	112	183924699
195397	162	261372020
195397	189	302403934
195397	297	453832722
195397	369	546365594
195397	380	560878664
195397	586	803264303
195397	667	892191406
195397	93	155139902
195397	996	1212158227
195529	27	47030211
195529	38	64961812
195529	39	67589345
195529	5	6983924
195530	19	30778931
195530	228	345878128
195530	332	482005821
195530	423	594430911
195530	452	629928159
195530	485	667917010
195540	106	92364507
195540	107	94519022
195540	107	95476451
195540	107	96036530
195540	122	123974174
195540	148	170248786
195540	153	179510895
195540	156	185590696
195540	162	195586210
195540	164	198434655
195540	176	220553410
195540	190	243119588
195540	203	266214664
195540	240	326348406
195540	249	341390261
195540	261	360694344
195540	290	405115615
195540	312	436825263
195540	71	24606942
195540	73	29182678
195540	89	59579853
195540	99	80106251
195551	95	33314113
195552	1053	1285992756
195552	1198	1402982716
195552	14	23263210
195552	146	246217439
195552	168	280811662
195552	221	361315344
195552	259	415968847
195552	42	73565118
195552	610	857043097
195552	71	123611809
195552	729	983968863
195552	83	143853801
195552	97	168256950
195634	12	20674550
195634	18	33444211
195634	31	60714989
195634	37	71466561
195634	40	77690061
195634	40	77923329
195634	45	86664099
195634	6	9803150
195644	10	17289649
195644	30	53936857
195644	47	84393454
195647	25	40775496
195649	123	184730881
195649	152	225449271
195655	76	92520170
195656	120	110599530
195656	14	12773735
195658	10	7030900
195749	107	213533201
195749	31	64837255
195749	3	4543348
195749	34	70738660
195749	49	100281549
195749	57	114942096
195749	59	119162412
195749	60	122434787
195749	76	154826997
195749	79	159149976
195749	8	14734506
195749	9	17414335
195757	103	170840730
195757	134	221382436
195757	153	251933134
195757	153	253370553
195757	35	59119743
195757	50	80311903
195757	5	8305420
195757	82	135046682
195774	114	219093259
195774	12	22795335
195774	12	22884176
195774	136	259895298
195774	187	346671782
195774	19	36480082
195774	203	374250849
195774	229	416647301
195774	229	416736653
195774	257	463158393
195774	282	502641978
195774	310	545727864
195774	318	559157747
195774	38	75068481
195774	397	674007358
195774	41	80828087
195774	41	80977806
195774	441	735701670
195774	44	87868467
195774	51	101199889
195774	53	105191193
195774	541	868648484
195774	544	871492303
195774	5	8767206
195774	643	994796806
195774	796	1168547558
195774	810	1183654786
195774	84	165230368
195774	9	16782309
195774	94	184242374
195841	81	41558531
195868	101	173407336
195868	10	17870245
195868	115	195970403
195868	14	24636608
195868	204	332554791
195868	31	53597150
195868	48	84255090
195868	5	7182217
195868	64	111379889
195915	112	202643895
195915	1	1292975
195915	136	242633470
195915	193	335691921
195915	269	453314214
195915	281	471197778
195915	351	571283754
195915	358	581552246
195915	368	594864506
195915	42	77993861
195915	44	81322442
195915	454	708563368
195915	542	819527502
195915	54	99425785
195915	6	10412132
195915	69	126107891
195915	69	127684649
195915	70	129662554
195915	95	173038379
195915	96	175388611
195916	196	186877558
195937	69	56952062
195947	26	56184263
195947	27	59601424
195947	43	96880614
195947	43	97081269
195947	48	106881156
195947	58	131174559
195947	60	134873543
195947	67	151641774
195947	85	192491073
195947	86	194343166
195948	182	321150517
195948	191	335540653
195948	19	34756504
195948	20	37575470
195948	24	46507989
195948	29	58498425
195948	325	529314823
195948	329	534740275
195948	33	67608851
195948	345	555734730
195948	415	647722135
195948	44	93719445
195948	472	719632413
195948	51	107788900
195948	569	835593433
195948	57	118839341
195948	61	124573869
195948	72	143580141
195948	82	160412916
195950	1151	1055577915
195950	418	420689940
195950	49	53087379
195950	681	642124544
195963	55	17625310
195970	53	29273453
195970	73	40408148
196019	65	54269903
196019	66	55737242
196023	39	68572121
196023	46	87364343
196023	52	95415855
196027	119	182577405
196027	139	211577246
196027	96	149742525
196046	22	35529508
196046	27	45266406
196046	35	58995950
196046	35	60664619
196046	38	65941375
196047	16	29230347
196047	2	3521474
196048	30	49578527
196090	59	25707760
196090	79	64175185
196090	92	90945692
196097	16	25562780
196099	3	3590226
196099	7	10484153
196107	211	286694500
196107	232	312434100
196107	25	35393089
196107	353	456071700
196107	7	9579572
196131	34	33225088
196197	109	118424972
196197	109	120028808
196197	121	142588340
196197	123	145304831
196197	206	297302564
196197	241	357020309
196197	242	358294938
196197	254	379825590
196197	276	415120886
196197	308	466776793
196197	387	587038541
196197	451	678612383
196197	65	32525276
196197	72	46977247
196197	75	52002478
196197	83	68196177
196197	85	72488556
196197	87	77061378
196199	142	172384513
196199	149	180274867
196199	17	20180984
196199	256	300529086
196203	84	70289777
196218	106	116648455
196218	127	155221929
196218	129	158742815
196218	129	159045706
196218	134	168010136
196218	163	222646603
196218	210	304132906
196218	212	306982252
196218	302	454499502
196218	329	497415168
196218	431	646899216
196218	447	669473497
196218	58	20760746
196218	63	29804584
196218	88	80687545
196218	99	103184798
196239	166	170934639
196239	197	201760998
196239	322	319734809
196239	461	443437509
196239	565	530802591
196239	88	92425255
196249	66	30864608
196249	72	44844473
196249	83	66732178
196249	87	74547838
196249	87	74766366
196249	94	87853632
196250	110	198856968
196250	18	32389262
196250	202	349591905
196250	20	37445405
196250	211	363544992
196250	212	365201998
196250	217	372999371
196250	265	445353584
196250	314	516367390
196250	344	559321579
196250	360	582078104
196250	385	615166418
196250	65	120392085
196250	67	123872076
196250	82	149835485
196334	106	117749554
196334	130	163618415
196334	241	365392915
196334	247	374783047
196334	259	396506976
196334	265	406295703
196334	269	412889243
196334	288	443795022
196334	335	519417150
196334	61	28254654
196334	64	34391417
196334	79	63712725
196334	88	82301115
196334	92	89503351
196349	137	174082228
196349	155	208897627
196349	163	223197054
196349	174	245233788
196349	186	264463795
196349	194	278980522
196349	196	282930678
196349	200	289527401
196349	216	319601203
196349	234	349693690
196349	236	353334079
196349	250	377374889
196349	65	30881593
196349	74	49284685
196349	77	55486193
196349	88	78427605
196349	96	93648898
196353	14	18982113
196353	8	9972617
196359	8	8610591
196359	9	10005057
196364	1241	1142573969
196364	25	27401580
196364	311	317644583
196364	84	91091061
196364	854	776393481
196433	105	52883212
196437	137	130470669
196438	130	111893732
196438	803	684870428
196438	971	833259584
196452	100	58285376
196452	101	60575578
196452	106	71018445
196452	1079	1378514156
196452	109	76980562
196452	140	135954719
196452	146	146809601
196452	158	169180580
196452	160	171976725
196452	160	172418170
196452	188	223153392
196452	190	225636964
196452	193	232457721
196452	206	254894161
196452	226	289664390
196452	236	307229356
196452	278	378097292
196452	281	383161388
196452	313	434568098
196452	347	489128983
196452	366	516944129
196452	368	520312679
196452	382	541970176
196452	386	547806918
196452	392	557088979
196452	398	565289365
196452	406	578012478
196452	492	701407634
196452	521	739967535
196452	553	776313809
196452	659	911963675
196452	664	918373181
196452	83	24564202
196452	843	1129746112
196452	92	43574428
196453	176	167207128
196495	138	62458799
196495	197	164413227
196495	211	188321815
196495	239	234125009
196509	44	52497573
196531	110	103211152
196531	121	123409005
196531	121	124216102
196531	128	135766738
196531	142	160763112
196531	159	191226828
196531	203	266947631
196531	212	282630476
196531	217	290334093
196531	225	303692780
196531	225	304501424
196531	260	361301006
196531	293	411619768
196531	303	427912664
196531	358	509749402
196531	69	26688131
196531	83	53299946
196531	85	56771193
196531	91	68852983
198022	124	97145163
198022	204	112705950
198022	205	112820001
198022	206	113049719
198022	207	113495070
198022	208	113564972
198022	208	113587425
198022	209	113754421
198022	209	113757518
198022	209	113917979
198022	210	114031621
198022	210	114031682
198022	210	114110105
198022	210	114146521
198022	212	114532031
198022	212	114557369
198022	212	114588354
198022	212	114626280
198022	213	114653233
198022	214	114961358
198022	221	116135404
198022	222	116316057
198041	26	17944229
198041	40	25972581
198041	44	29589440
198041	46	32360249
198041	53	39692216
198041	53	39724053
198041	58	44631038
198041	8	8603626
198044	24	15377096
198044	25	16228179
198044	27	18162500
198044	28	18719630
198044	30	20917566
198044	30	21392147
198044	4	3704200
198044	50	32211949
198044	50	32353092
198044	53	35171889
198044	54	36272390
198044	56	38496136
198045	100	66118673
198045	101	66722755
198045	103	68125646
198045	106	71204753
198045	107	72570043
198045	115	79639275
198045	124	86785603
198045	132	93801046
198045	134	95997997
198045	138	98697431
198045	141	101417263
198045	143	103410278
198045	159	117874398
198045	163	121426140
198045	163	121482544
198045	165	122812314
198045	177	131355430
198045	182	135630016
198045	194	146181772
198045	198	149796698
198045	204	155167516
198045	2	1157628
198045	214	163937921
198045	216	165306108
198045	219	168502783
198045	227	174702955
198045	242	188494836
198045	245	190289933
198045	249	194108529
198045	252	195475028
198045	256	196463081
198045	259	199566140
198045	261	201154852
198045	28	18746290
198045	4	2978924
198045	47	26033382
198045	47	26137213
198045	48	26567302
198045	63	38978654
198045	64	39372367
198045	6	4603281
198045	74	47374748
198045	75	48063424
198045	75	48517509
198045	93	60723410
198048	13	8379050
198048	13	9158611
198048	14	9374886
198048	14	9706584
198048	15	10354874
198048	16	11367845
198048	18	13130112
198048	19	13552917
198048	23	15564029
198048	25	16939510
198048	29	20499753
198048	30	21110792
198048	3	1795672
198048	32	22391139
198048	32	22956336
198048	4	2978471
198048	4	3177483
198048	4	3304570
198048	52	35428913
198048	5	3794000
198048	5	4046621
198048	54	37206559
198048	57	39320913
198048	57	39560700
198049	12	9464429
198049	12	9494801
198049	15	11770131
198049	16	11978676
198049	27	20822660
198049	31	23964551
198049	42	32789024
198049	9	6583639
198050	108	81921084
198050	112	84865434
198050	114	86847660
198050	11	8008139
198050	139	104732933
198050	141	106743062
198050	143	107838081
198050	148	111817158
198050	155	116574793
198050	17	12415530
198050	22	16891217
198050	23	17280328
198050	29	21801954
198050	63	48260462
198050	66	49897401
198050	67	50751383
198050	96	72950691
198063	121	85517477
198063	129	91140554
198063	134	94414034
198063	136	95960279
198063	138	97262738
198063	15	10810147
198063	158	110955011
198063	161	113315454
198063	168	117783492
198063	175	123025043
198063	217	150750193
198063	217	151310110
198063	218	151463319
198063	223	155078840
198063	226	156854731
198063	226	157170571
198063	260	179678498
198063	265	182894682
198063	267	184096588
198063	271	186618712
198063	280	192294407
198063	285	195730268
198063	29	20744897
198063	41	28947872
198063	46	33133193
198063	92	65335668
198063	96	68340389
198063	98	69793056
198116	100	106636715
198116	100	107130891
198116	102	108966429
198116	103	111093898
198116	104	111949310
198116	104	112167349
198116	104	112265892
198116	106	114366252
198116	106	115119128
198116	106	115237811
198116	107	115758698
198116	109	118549598
198116	109	118692329
198116	109	118948954
198116	111	120703903
198116	111	120877645
198116	111	121195116
198116	111	121586046
198116	112	122386708
198116	112	122481978
198116	37	21183466
198116	37	21952470
198116	39	23958288
198116	39	24357381
198116	39	24772068
198116	40	25242996
198116	40	26166663
198116	41	26828816
198116	41	26954633
198116	42	27985519
198116	42	28125101
198116	42	29049928
198116	43	29374969
198116	43	29706586
198116	43	29930627
198116	44	30540283
198116	44	31220776
198116	45	32042907
198116	45	32355200
198116	45	32927553
198116	46	33566213
198116	46	34507175
198116	47	35974944
198116	48	36594970
198116	49	38271225
198116	50	38993534
198116	50	39105524
198116	50	39581352
198116	50	39706760
198116	50	39854957
198116	51	40247693
198116	51	40314792
198116	51	40852524
198116	51	41389715
198116	52	41584297
198116	52	42064571
198116	53	43179369
198116	53	44058507
198116	53	44178680
198116	54	45254878
198116	55	45878466
198116	56	47246321
198116	57	49765272
198116	58	50312367
198116	58	50345005
198116	59	51619049
198116	60	52733038
198116	60	53446247
198116	60	53497344
198116	60	53798569
198116	60	53849027
198116	60	53860340
198116	60	53964351
198116	61	54450913
198116	61	55021712
198116	61	55340798
198116	62	55461826
198116	62	55666018
198116	62	56729435
198116	63	56976257
198116	63	57544464
198116	63	57983194
198116	64	58869515
198116	65	59660667
198116	65	59711966
198116	65	60103555
198116	65	60450009
198116	65	60601202
198116	65	60799294
198116	66	61840004
198116	67	62646295
198116	67	62657601
198116	68	63978573
198116	68	64025232
198116	68	64844071
198116	69	65572592
198116	69	66109771
198116	70	66789685
198116	70	66811218
198116	70	67114426
198116	72	69429019
198116	73	70742652
198116	74	72542066
198116	74	73013949
198116	75	73377327
198116	76	75372723
198116	77	75876884
198116	77	77064383
198116	78	77746133
198116	78	77785127
198116	79	79309702
198116	79	79449035
198116	81	81796401
198116	81	81814646
198116	81	81918442
198116	82	82635734
198116	82	83253155
198116	83	84874527
198116	84	85869003
198116	85	87107072
198116	86	88203695
198116	86	88683683
198116	87	89548593
198116	88	91003055
198116	88	91610940
198116	90	93230515
198116	91	95391686
198116	92	96082244
198116	92	96219226
198116	92	96825098
198116	92	96963330
198116	93	97454288
198116	94	98536007
198116	94	99768283
198116	95	100724734
198116	96	101472582
198116	96	101759455
198116	98	103873249
198116	99	106273124
198207	1	318172
198207	19	16706214
198207	21	19031031
198207	22	20043092
198207	24	21596616
198207	24	21719358
198207	27	24086292
198207	31	27538093
198207	32	28749848
198207	3	2700940
198207	36	32056592
198207	37	33130196
198207	38	33964413
198207	43	38438292
198207	45	40374369
198207	45	40694838
198207	49	44377281
198207	50	45346885
198207	67	60264379
198207	7	6269257
198207	77	68534676
198207	80	71577344
198207	81	71699289
198207	83	74056327
198207	84	74910308
198207	87	76927251
198207	89	79133012
198207	90	79412748
198207	94	82947360
198207	9	8125866
198208	101	79435206
198208	101	79498910
198208	107	84136357
198208	108	84809006
198208	110	86795134
198208	115	90633699
198208	128	100109494
198208	128	99632067
198208	128	99947953
198208	130	101236375
198208	148	115283680
198208	156	121212525
198208	159	122924710
198208	167	128963425
198208	168	130004233
198208	170	131122676
198208	17	13750045
198208	17	13752540
198208	172	132596443
198208	181	139376636
198208	18	14186155
198208	18	14571303
198208	183	140479305
198208	183	140705644
198208	186	143097689
198208	188	144068472
198208	189	145202612
198208	193	148040779
198208	198	151540870
198208	198	151799078
198208	204	155493403
198208	26	20889432
198208	27	21463648
198208	33	26924570
198208	36	29325036
198208	38	30648426
198208	41	33281722
198208	43	33982881
198208	44	34650878
198208	44	35240819
198208	45	36174095
198208	5	3785916
198208	54	42958356
198208	67	53424120
198208	68	54184752
198208	73	57815692
198208	74	58972477
198208	75	59947870
198208	79	62773524
198208	81	64159797
198208	85	67071106
198208	90	71096554
198208	90	71295564
198208	97	76697661
198210	101	68176710
198210	112	75516672
198210	123	82203720
198210	12	7825058
198210	129	86422537
198210	130	86975978
198210	134	89363198
198210	13	8404784
198210	146	97288124
198210	156	103678475
198210	18	12218106
198210	184	121376662
198210	191	125680008
198210	19	13213719
198210	196	128797863
198210	20	13295848
198210	216	141238947
198210	218	142494993
198210	219	142756599
198210	22	15243652
198210	26	17702548
198210	32	21933745
198210	4	2332292
198210	5	3386753
198210	54	36972598
198210	59	39860539
198210	61	41473469
198210	71	47965377
198210	7	4239007
198210	82	55430448
198210	85	57794365
198210	95	64306241
198212	105	60961970
198212	124	71586930
198212	125	72162817
198212	132	75648149
198212	138	79016084
198212	138	79218109
198212	143	81900063
198212	14	7967499
198212	154	88221513
198212	160	91323004
198212	244	136881566
198212	261	145606810
198212	269	153169279
198212	269	153336776
198212	280	163937708
198212	286	170697236
198212	299	183428439
198212	303	187602926
198212	305	190093817
198212	306	190547002
198212	307	191585934
198212	307	191748947
198212	311	196159791
198212	312	196366281
198212	319	203994770
198212	326	210808154
198212	338	223031890
198212	340	225245691
198212	342	226777065
198212	346	231187147
198212	351	235984461
198212	353	238163901
198212	360	244485957
198212	366	250692310
198212	368	252299331
198212	37	21383792
198212	377	261570462
198212	389	273021350
198212	390	274310963
198212	404	287949705
198212	405	288596388
198212	419	302279593
198212	466	347794471
198212	467	348739108
198212	476	357326827
198212	477	357853531
198212	486	366578243
198212	489	369262787
198212	49	28556439
198212	518	395991365
198212	519	396719601
198212	528	405439947
198212	545	421480813
198212	552	427029171
198212	75	43825989
198212	8	4707718
198212	88	51208707
198212	92	53264184
198212	95	55296156
198213	101	87653216
198213	14	11677824
198213	24	20639021
198213	28	24499997
198213	30	26396998
198213	60	51463327
198213	6	5019144
198213	80	68762595
198213	93	80245005
198213	9	7702214
198213	99	85850161
198215	1	384787
198215	2	1297252
198215	5	3790301
198230	1005	875979940
198230	1009	878439956
198230	10	12272827
198230	1017	883871309
198230	1019	885266476
198230	102	118844020
198230	1023	887703872
198230	103	119666328
198230	103	119907120
198230	103	120177028
198230	1031	892481272
198230	104	120820407
198230	105	122069568
198230	105	122715631
198230	1051	904874384
198230	1067	915117938
198230	1081	923413018
198230	1082	924352902
198230	1085	926150816
198230	1088	928246819
198230	110	128012085
198230	111	128755883
198230	11	12646539
198230	11	13622658
198230	1119	946356632
198230	1128	951865907
198230	113	130599339
198230	1137	957496375
198230	1138	957955728
198230	114	132385351
198230	115	132794704
198230	1153	967041962
198230	116	134012307
198230	1165	974087212
198230	1167	975144050
198230	1180	982800461
198230	1180	983022119
198230	1182	984283898
198230	119	138313834
198230	1192	989988961
198230	1198	993630952
